artistGNDId,artistName (preferred),placeOfBirth,birth year,num_works,birth_year_span_start,latitude,longitude
118582143,"Michelangelo, Buonarroti",Caprese Michelangelo,1475.0,1,1450.0,43.6405741,11.9874471
11858233X,"Levasseur, Jules Gabriel",Troyes,1823.0,1,1800.0,48.2971626,4.0746257
1185823565,"Dufourmantelle, Félix",Amiens,1823.0,3,1800.0,49.8941708,2.2956951
118582550,"Millet, Jean-François",Gruchy bei Gréville,1814.0,46,1800.0,,
118582933,"Modersohn-Becker, Paula",Dresden,1876.0,1,1850.0,51.0493286,13.7381437
118583514,"Monnier, Henry",Paris,1799.0,15,1750.0,48.8588897,2.320041
118585738,"Munch, Edvard",Løten,1863.0,2,1850.0,60.8652754,11.3728513
11858586X,"Collier, Arthur",Sevilla,1818.0,1,1800.0,37.3886303,-5.9953403
118588753,"Norwid, Cyprian",Laskowo-Głuchy,1821.0,1,1800.0,,
118590421,"Ostade, Adriaen van",Lübeck,1610.0,4,1600.0,53.866444,10.684738
118590944,"Ovens, Jürgen",Tönning,1623.0,1,1600.0,54.3188928,8.9437049
118591886,"Pascin, Jules",Vidin,1885.0,9,1850.0,43.9857242,22.8772194
118591924,"Passe, Crispijn van de",Arnemuiden,1564.0,2,1550.0,51.5000009,3.6762457
118592904,"Pesne, Antoine",Paris,1683.0,1,1650.0,48.8588897,2.320041
118594206,"Picasso, Pablo",Málaga,1881.0,62,1850.0,36.7213028,-4.4216366
118594575,"Piranesi, Giovanni Battista",Mogliano Vèneto,1720.0,1,1700.0,45.5612886,12.2376973
118594672,"Pissarro, Camille",Charlotte Amalie,1830.0,32,1800.0,18.3368505,-64.9622349
118595245,"Pocci, Franz, Graf von",München,1807.0,2,1800.0,48.1371079,11.5753822
118597256,"Anonym, französisch, 19. Jahrhundert",München,1801.0,1,1800.0,48.1371079,11.5753822
118597787,Anonym,Urbino,1470.0,1,1450.0,43.7262608,12.6363135
118597787,"Anonym, französisch, 16. Jahrhundert",Urbino,1501.0,1,1500.0,43.7262608,12.6363135
118597787,"Dissard, Michel",Urbino,1778.0,1,1750.0,43.7262608,12.6363135
118597787,Monogrammist FG,Urbino,1501.0,1,1500.0,43.7262608,12.6363135
11859897X,"Reuwich, Erhard",Utrecht,1445.0,2,1400.0,52.0907006,5.1215634
11859964X,"Anonym, deutsch, 18. Jahrhundert",Leiden,1701.0,1,1700.0,52.1594747,4.4908843
11859964X,"Anonym, niederländisch, 17. Jahrhundert",Leiden,1601.0,1,1600.0,52.1594747,4.4908843
11859964X,"Rembrandt, Harmensz van Rijn",Leiden,1606.0,8,1600.0,52.1594747,4.4908843
118599712,"Anonym, italienisch, 17. Jahrhundert",Calvenzano,1601.0,1,1600.0,45.4949814,9.6012863
118599712,"Delaforge, Ambroise",Calvenzano,1817.0,1,1800.0,45.4949814,9.6012863
118599712,"Flipart, Jean-Charles",Calvenzano,1682.0,2,1650.0,45.4949814,9.6012863
118599712,"Pecoult, N.",Calvenzano,1601.0,1,1600.0,45.4949814,9.6012863
118599755,"Renoir, Auguste",Limoges,1841.0,22,1800.0,45.8354243,1.2644847
118601210,"Rippl-Rónai, József",Kaposvár,1861.0,17,1850.0,46.3564692,17.7886886
118603434,"Greux, Gustave Marie",Paris,1838.0,1,1800.0,48.8588897,2.320041
118603434,"Marvy, Louis",Paris,1815.0,1,1800.0,48.8588897,2.320041
118603434,"Rousseau, Théodore",Paris,1812.0,19,1800.0,48.8588897,2.320041
11860354X,"Anonym, 18. Jahrhundert",Siegen,1701.0,1,1700.0,50.8751175,8.0256131
11860354X,"Dupin, Jean Pierre Julien",Siegen,1577.0,1,1550.0,50.8751175,8.0256131
11860354X,"Greux, Gustave Marie",Siegen,1838.0,1,1800.0,50.8751175,8.0256131
11860354X,"Rubens, Peter Paul",Siegen,1577.0,11,1550.0,50.8751175,8.0256131
118604082,"Ruisdael, Jacob van",Haarlem,1628.0,9,1600.0,52.3837058,4.6435597
118604821,"Saftleven, Herman",Rotterdam,1609.0,13,1600.0,51.9244424,4.47775
118610430,Anonym,Colmar,1440.0,1,1400.0,48.0777517,7.3579641
118610430,"Anonym, deutsch",Colmar,1440.0,1,1400.0,48.0777517,7.3579641
118610430,"Anonym, deutsch, 15. Jahrhundert",Colmar,1401.0,1,1400.0,48.0777517,7.3579641
118610430,"Anonym, deutsch, 16. Jahrhundert",Colmar,1501.0,4,1500.0,48.0777517,7.3579641
118610430,Monogrammist AG,Colmar,1400.0,1,1400.0,48.0777517,7.3579641
118610430,"Schongauer, Martin",Colmar,1440.0,28,1400.0,48.0777517,7.3579641
118614762,"Sisley, Alfred",Paris,1839.0,3,1800.0,48.8588897,2.320041
118614940,"Slevogt, Max",Landshut,1868.0,1,1850.0,48.536217,12.1516551
118615300,Anonym,Nürnberg,1514.0,2,1500.0,49.453872,11.077298
118615300,"Anonym, deutsch, 16. Jahrhundert",Nürnberg,1501.0,12,1500.0,49.453872,11.077298
118615300,Monogrammist HWG,Nürnberg,1550.0,1,1550.0,49.453872,11.077298
118615300,"Solis, Virgil",Nürnberg,1514.0,284,1500.0,49.453872,11.077298
118619543,"Stuck, Franz von",Tettenweis,1863.0,1,1850.0,48.4419267,13.2703093
118622625,"Teyssonnières, Pierre",Venedig,1834.0,1,1800.0,45.4371908,12.3345898
118622625,"Tiepolo, Giovanni Battista",Venedig,1696.0,2,1650.0,45.4371908,12.3345898
118622994,"Danguin, Jean Baptiste",Pieve di Cadore,1823.0,1,1800.0,46.4287086,12.3752967
118622994,"Vecellio, Tiziano",Pieve di Cadore,1490.0,2,1450.0,46.4287086,12.3752967
11862346X,"Toulouse-Lautrec, Henri de",Albi,1864.0,129,1850.0,43.9277552,2.147899
118625721,"Anonym, japanisch, 18./19. Jahrhundert",Kawagoe,1701.0,2,1700.0,35.9251145,139.4856927
118625721,"Kitagawa, Utamaro",Kawagoe,1753.0,55,1750.0,35.9251145,139.4856927
118625721,"Shunsen, Katsukawa",Kawagoe,1762.0,1,1750.0,35.9251145,139.4856927
118626043,"Vallotton, Félix",Lausanne,1865.0,57,1850.0,46.5218269,6.6327025
118626213,"Vasari, Giorgio",Arezzo,1511.0,1,1500.0,43.5171442,11.7639282
118626795,"Vianen, Paulus van",Utrecht,1570.0,3,1550.0,52.0907006,5.1215634
118627481,"Vogeler, Heinrich",Bremen,1872.0,3,1850.0,53.0758196,8.8071646
118628003,"Vuillard, Édouard",Cuiseaux,1868.0,51,1850.0,46.4937782,5.3887887
118629433,"Waterloo, Anthonie",Lille,1609.0,9,1600.0,50.6365654,3.0635282
118629492,"Anonym, französisch, 19. Jahrhundert",Valenciennes,1801.0,1,1800.0,50.3579317,3.5234846
118629492,"Brion, Étienne",Valenciennes,1700.0,1,1700.0,50.3579317,3.5234846
118629492,"Watteau, Antoine",Valenciennes,1684.0,10,1650.0,50.3579317,3.5234846
118634208,"Wittel, Gaspar van",Amersfoort,1652.0,2,1650.0,52.1637702,5.4088845
118636111,"Anonym, deutsch, 15. Jahrhundert",Reutlingen,1401.0,14,1400.0,48.4919508,9.2114144
118638831,Domenichino,Bologna,1581.0,1,1550.0,44.4938203,11.3426327
118641425,"Anonym, deutsch, 16. Jahrhundert",Brüssel,1501.0,1,1500.0,50.8465573,4.351697
118641484,Parmigianino,Parma,1503.0,1,1500.0,44.6952006,10.0979869
118643177,"Anonym, niederländisch, 16. Jahrhundert",Antwerpen,1501.0,4,1500.0,51.2211097,4.3997081
118643177,"Vos, Maarten de",Antwerpen,1532.0,8,1500.0,51.2211097,4.3997081
118643177,"Wierix II, Antonius",Antwerpen,1555.0,10,1550.0,51.2211097,4.3997081
118643177,"Wierix III, Antonius",Antwerpen,1596.0,1,1550.0,51.2211097,4.3997081
118643525,"Aachen, Hans von",Köln,1552.0,2,1550.0,50.938361,6.959974
118643525,"Anonym, deutsch, 16. Jahrhundert",Köln,1501.0,1,1500.0,50.938361,6.959974
118643525,"Anonym, italienisch, 17. Jahrhundert",Köln,1601.0,1,1600.0,50.938361,6.959974
118649620,"Anthonisz, Cornelis",Amsterdam,1505.0,1,1500.0,52.3730796,4.8924534
118657542,"Bataille, Henry",Nimes,1872.0,6,1850.0,43.8374249,4.3600687
118658336,Anonym,Haarlem,1620.0,1,1600.0,52.3837058,4.6435597
118658336,"Berchem, Nicolaes",Haarlem,1620.0,9,1600.0,52.3837058,4.6435597
118659022,"Blanche, Jacques Émile",Paris,1861.0,6,1850.0,48.8588897,2.320041
118659502,"Anonym, französisch, 19. Jahrhundert",Vercelli,1801.0,2,1800.0,45.5553826,8.3462837
118659502,"Boulanger, Louis",Vercelli,1806.0,50,1800.0,45.5553826,8.3462837
118659502,"Canon, Jean-Louis",Vercelli,1809.0,1,1800.0,45.5553826,8.3462837
118662244,"Anonym, französisch, 18. Jahrhundert",Paris,1701.0,1,1700.0,48.8588897,2.320041
118662244,"Boucher, François",Paris,1703.0,13,1700.0,48.8588897,2.320041
1186647795,"Béranger, Antoine",Paris,1785.0,1,1750.0,48.8588897,2.320041
118665200,"Anonym, deutsch, 16. Jahrhundert",Augsburg,1501.0,23,1500.0,48.3690341,10.8979522
118665200,"Burgkmair, Hans",Augsburg,1473.0,88,1450.0,48.3690341,10.8979522
118666053,"Del Vaga, Pierino",Florenz,1501.0,1,1500.0,43.7697955,11.2556404
118667181,Carmontelle,Paris,1717.0,1,1700.0,48.8588897,2.320041
118669613,"Cochin, Charles Nicolas",Paris,1688.0,13,1650.0,48.8588897,2.320041
118670786,"Cuyp, Aelbert",Dordrecht,1620.0,2,1600.0,51.7689546,4.6867891
118670999,"Daniele, da Volterra",Volterra,1509.0,1,1500.0,43.400337,10.860019
118671057,"Daubigny, Charles François",Paris,1817.0,96,1800.0,48.8588897,2.320041
118671464,"Denis, Maurice",Granville (Departement Manche),1870.0,47,1850.0,,
118671499,"Denon, Vivant",Chalon-sur-Saône,1747.0,20,1700.0,46.7831001,4.8534326
118672657,"Dujardin, Karel",Amsterdam,1626.0,2,1600.0,52.3730796,4.8924534
118674005,"Anonym, niederländisch, 16. Jahrhundert",Brüssel,1501.0,6,1500.0,50.8465573,4.351697
118674005,"Bruegel, Jan, de Oudere",Brüssel,1568.0,1,1550.0,50.8465573,4.351697
118674013,"Anonym, deutsch, 16. Jahrhundert",Brüssel,1501.0,1,1500.0,50.8465573,4.351697
118674013,"Anonym, niederländisch",Brüssel,1525.0,1,1500.0,50.8465573,4.351697
118674013,"Bruegel, Pieter, de Oudere",Brüssel,1525.0,1,1500.0,50.8465573,4.351697
118674382,"Anonym, niederländisch, 17. Jahrhundert",Oudenaarde,1601.0,1,1600.0,50.8433705,3.6041443
118676512,"Cochin, Charles Nicolas",Paris,1715.0,8,1700.0,48.8588897,2.320041
11867692X,"Biot, Gustave",Correggio,1833.0,1,1800.0,44.770561,10.7797829
11867692X,"Rousseaux, Émile",Correggio,1831.0,1,1800.0,44.770561,10.7797829
118679422,"Delsenbach, Johann Adam",Nürnberg,1687.0,4,1650.0,49.453872,11.077298
118680374,"Doomer, Lambert",Amsterdam,1624.0,1,1600.0,52.3730796,4.8924534
11868101X,"Androuet du Cerceau, Jacques",Paris,1515.0,1,1500.0,48.8588897,2.320041
118681125,"Dufy, Raoul",Le Havre,1877.0,21,1850.0,49.4938975,0.1079732
118681613,"Edelinck, Gerard",Antwerpen,1640.0,94,1600.0,51.2211097,4.3997081
118683055,"Fantin-Latour, Henri",Grenoble,1836.0,29,1800.0,45.1875602,5.7357819
118683527,Anonym,Heidelberg,1528.0,1,1500.0,49.4093582,8.694724
118683527,"Feyerabend, Sigmund",Heidelberg,1528.0,1,1500.0,49.4093582,8.694724
118684191,"Forain, Jean Louis",Reims,1852.0,57,1850.0,49.2577886,4.031926
118684191,"Taverne, Pierre-Gustave",Reims,1859.0,1,1850.0,49.2577886,4.031926
118688456,"Eisenhoit, Anton",Warburg,1553.0,1,1550.0,51.4886533,9.1488385
118692437,"Fragonard, Jean Honoré",Grasse,1732.0,12,1700.0,43.6589011,6.9239103
118693859,"Frommel, Carl Ludwig",Birkenfeld (Enzkreis),1789.0,1,1750.0,48.8692609,8.6344824
11869507X,"Giordano, Luca",Neapel,1634.0,1,1600.0,40.8358846,14.2487679
118695363,"Gleizes, Albert",Paris,1881.0,1,1850.0,48.8588897,2.320041
11869703X,"Anonym, deutsch, 16. Jahrhundert",Solothurn,1501.0,1,1500.0,47.31874,7.6698284
11869703X,"Anonym, deutsch, 20. Jahrhundert",Solothurn,1901.0,1,1900.0,47.31874,7.6698284
11869703X,"Graf, Urs",Solothurn,1485.0,122,1450.0,47.31874,7.6698284
118697781,"Grimm, Ludwig Emil",Hanau,1790.0,1,1750.0,50.132881,8.9169797
118697846,"Gris, Juan",Madrid,1887.0,1,1850.0,40.4167047,-3.7035825
118698451,"Anonym, deutsch, 15. Jahrhundert",Markgröningen,1401.0,51,1400.0,48.9050626,9.0808114
118703285,"Friesz, Achille-Emile-Othon",Le Havre,1879.0,7,1850.0,49.4938975,0.1079732
118703358,"Fromentin, Eugène",La Rochelle,1820.0,2,1800.0,46.159732,-1.1515951
118704311,"Heuer, Wilhelm",Hamburg,1813.0,1,1800.0,53.550341,10.000654
11870642X,"Anonym, deutsch, 16. Jahrhundert",Augsburg,1501.0,1,1500.0,48.3690341,10.8979522
11870642X,"Holbein, Ambrosius",Augsburg,1494.0,9,1450.0,48.3690341,10.8979522
118709917,"Anonym, deutsch, 16. Jahrhundert",Basel,1501.0,1,1500.0,47.5581077,7.5878261
118709917,"Heintz, Joseph",Basel,1564.0,3,1550.0,47.5581077,7.5878261
118714937,"Calcar, Jan Stephan von",Kalkar (Kreis Kleve),1499.0,20,1450.0,51.7388793,6.2927546
118718789,"Giroux, Charles",Tournus,1861.0,1,1850.0,46.5617373,4.9122425
118718789,"Greuze, Jean-Baptiste",Tournus,1725.0,1,1700.0,46.5617373,4.9122425
118725378,"Utagawa, Toyokuni III.",Katsuhika (bei Edo),1786.0,17,1750.0,,
118726722,"Laurens, Henri",Paris,1885.0,3,1850.0,48.8588897,2.320041
118729314,Anonym,Leiden,1494.0,14,1450.0,52.1594747,4.4908843
118729314,"Anonym, 16. Jahrhundert",Leiden,1501.0,1,1500.0,52.1594747,4.4908843
118729314,"Anonym, deutsch, 16. Jahrhundert",Leiden,1501.0,2,1500.0,52.1594747,4.4908843
118729314,"Anonym, französisch, 17. Jahrhundert",Leiden,1601.0,1,1600.0,52.1594747,4.4908843
118729314,"Anonym, niederländisch, 16. Jahrhundert",Leiden,1501.0,1,1500.0,52.1594747,4.4908843
118729314,"Horbeck, Egidius",Leiden,1550.0,1,1550.0,52.1594747,4.4908843
118729314,"Leyden, Lucas van",Leiden,1494.0,145,1450.0,52.1594747,4.4908843
118730274,"Maillol, Aristide",Banyuls-sur-Mer,1861.0,46,1850.0,42.4794084,3.1275893
118733877,"Mignard, Nicolas",Troyes,1606.0,8,1600.0,48.2971626,4.0746257
118736973,"Morisot, Berthe",Bourges,1841.0,9,1800.0,47.0811658,2.399125
118737260,"Mucha, Alfons",Ivančice,1860.0,12,1850.0,49.1015881,16.3776051
118737554,"Mueller, Otto",Lubawka,1874.0,15,1850.0,50.7070882,16.0003894
118738887,"Anonym, französisch, 18. Jahrhundert",Paris,1701.0,1,1700.0,48.8588897,2.320041
118738887,"Oudry, Jean-Baptiste",Paris,1686.0,6,1650.0,48.8588897,2.320041
118741004,Monogrammist PB,Saint-Avertin,1514.0,2,1500.0,47.3577,0.739923
118743740,"Redon, Odilon",Bordeaux,1840.0,28,1800.0,44.841225,-0.5800364
11874836X,"Anonym, deutsch, 16. Jahrhundert",Nürnberg,1501.0,22,1500.0,49.453872,11.077298
11874836X,"Schäufelein, Hans Leonhard",Nürnberg,1480.0,118,1450.0,49.453872,11.077298
118749218,"Rauch, Christian Daniel",Bad Arolsen,1777.0,1,1750.0,51.3649894,9.0376388
118749625,"Roos, Johann Heinrich",Otterberg,1631.0,2,1600.0,49.5008961,7.7723649
118749641,"Chevalier, François-Frederick",Namur,1833.0,1,1800.0,50.4665284,4.8661892
118749641,"Rops, Félicien",Namur,1833.0,315,1800.0,50.4665284,4.8661892
118750682,"Saenredam, Pieter Jansz",Assendelft,1597.0,3,1550.0,52.4681109,4.7449605
118753320,"Anonym, französisch, 19. Jahrhundert",Lausanne,1801.0,1,1800.0,46.5218269,6.6327025
118753320,"Steinlen, Théophile-Alexandre",Lausanne,1859.0,80,1850.0,46.5218269,6.6327025
118755366,"Anonym, schweizerisch, 16. Jahrhundert",Schaffhausen,1501.0,2,1500.0,47.6960491,8.634513
118755366,Monogrammist von 1557,Schaffhausen,1500.0,1,1500.0,47.6960491,8.634513
118755366,"Stimmer, Tobias",Schaffhausen,1539.0,84,1500.0,47.6960491,8.634513
118757490,"Anonym, deutsch, 19. Jahrhundert",Berlin,1801.0,1,1800.0,52.510885,13.3989367
118768506,"Anonym, französisch, 19. Jahrhundert",Damville,1801.0,1,1800.0,48.8665594,1.0893351
118768506,"Villon, Jacques",Damville,1875.0,2,1850.0,48.8665594,1.0893351
118770454,"Anonym, niederländisch, 17. Jahrhundert",Den Haag,1601.0,1,1600.0,52.0799838,4.3113461
118771175,"Wolgemut, Michael",Nürnberg,1434.0,84,1400.0,49.453872,11.077298
118774875,"Hooghe, Romeyn de",Amsterdam,1645.0,4,1600.0,52.3730796,4.8924534
118778420,"Laer, Pieter van",Laaren bei Haarlem,1582.0,2,1550.0,,
118778595,"Lancret, Nicolas",Paris,1690.0,1,1650.0,48.8588897,2.320041
118779141,Anonym,Paris,1619.0,1,1600.0,48.8588897,2.320041
118779141,"Anonym, französisch, 17. Jahrhundert",Paris,1601.0,5,1600.0,48.8588897,2.320041
118779141,"Flipart, Jean-Charles",Paris,1682.0,1,1650.0,48.8588897,2.320041
118779141,"Le Brun, Charles",Paris,1619.0,9,1600.0,48.8588897,2.320041
118779230,"Legeay, Jean-Laurent",Paris; Rühn,1710.0,2,1700.0,,
118780115,"Liotard, Jean-Étienne",Genf,1702.0,2,1700.0,46.2017559,6.1466014
118780115,"Posselwhite, James",Genf,1798.0,1,1750.0,46.2017559,6.1466014
118781529,"Mander, Karel van",Meulebeke,1548.0,2,1500.0,50.9498382,3.2888527
118782029,"Marot, Daniel",Paris,1661.0,14,1650.0,48.8588897,2.320041
118782037,"Marot, Jean",Paris,1619.0,4,1600.0,48.8588897,2.320041
118782967,"Gervais, Eugène",Lyon,1815.0,1,1800.0,45.7578137,4.8320114
118782967,"Le Rat, Paul Edme",Lyon,1849.0,1,1800.0,45.7578137,4.8320114
118782967,"Meissonier, Jean Louis Ernest",Lyon,1815.0,7,1800.0,45.7578137,4.8320114
118783440,"Meryon, Charles",Paris,1821.0,34,1800.0,48.8588897,2.320041
118783548,"Anonym, niederländisch, 17. Jahrhundert",Leiden,1601.0,1,1600.0,52.1594747,4.4908843
118783971,"Mongin, Augustin",Southampton,1843.0,1,1800.0,50.9025349,-1.404189
118785648,"Anonym, französisch, 17. Jahrhundert",Reims,1601.0,1,1600.0,49.2577886,4.031926
118785648,"Nanteuil, Robert",Reims,1623.0,103,1600.0,49.2577886,4.031926
118785901X,"Selmersheim, Pierre-Eugène",Paris,1869.0,1,1850.0,48.8588897,2.320041
118786415,"Norblin de La Gourdaine, Jean-Pierre",Misy-sur-Yonne,1745.0,78,1700.0,48.35967,3.0891
118787675,"Raffaëlli, Jean-François",Paris,1850.0,10,1850.0,48.8588897,2.320041
118787683,"Anonym, französisch, 19. Jahrhundert",Paris,1801.0,1,1800.0,48.8588897,2.320041
118787683,"Bry, Émile",Paris,1804.0,1,1800.0,48.8588897,2.320041
118787683,"Raffet, Denis Auguste Marie",Paris,1804.0,353,1800.0,48.8588897,2.320041
118794078,"Saint-Aubin, Augustin de",Paris,1736.0,10,1700.0,48.8588897,2.320041
118794280,"Beatrizet, Nicolas",Florenz,1515.0,1,1500.0,43.7697955,11.2556404
118794396,"Sandrart, Joachim von",Frankfurt am Main,1606.0,2,1600.0,50.1106444,8.6820917
118796283,"Sérusier, Paul",Paris,1864.0,5,1850.0,48.8588897,2.320041
11879826X,"Anonym, deutsch, 16. Jahrhundert",Oberursel (Taunus),1501.0,1,1500.0,50.2062948,8.5461079
118798545,"Steen, Jan",Leiden,1626.0,5,1600.0,52.1594747,4.4908843
118799487,"Anonym, deutsch, 16. Jahrhundert",Padua,1501.0,2,1500.0,45.4077172,11.8734455
118799487,"Anonym, niederländisch, 16. Jahrhundert",Padua,1501.0,1,1500.0,45.4077172,11.8734455
118803794,"Vallet, Édouard",Genf,1876.0,2,1850.0,46.2017559,6.1466014
118804235,"Vernet, Carle",Bordeaux,1758.0,226,1750.0,44.841225,-0.5800364
118804243,"Loeillot, Wilhelm",Paris,1827.0,1,1800.0,48.8588897,2.320041
118804243,"Loeillot-Hartwig, Karl",Paris,1798.0,1,1750.0,48.8588897,2.320041
118804243,"Vernet, Horace",Paris,1789.0,253,1750.0,48.8588897,2.320041
118804243,"Weber, Antoine Jean",Paris,1797.0,1,1750.0,48.8588897,2.320041
118810936,"Anonym, deutsch, 16. Jahrhundert",Frankfurt am Main,1501.0,1,1500.0,50.1106444,8.6820917
118810936,"Anonym, niederländisch, 17. Jahrhundert",Frankfurt am Main,1601.0,1,1600.0,50.1106444,8.6820917
118812092,"Stella, Jacques",Lyon,1596.0,1,1550.0,45.7578137,4.8320114
118816640,"Boudin, Eugène",Honfleur,1824.0,5,1800.0,49.4197222,0.2338889
118817310,"Albrier, Joseph",Montargis,1791.0,1,1750.0,47.9978628,2.7310072
118817310,"Berny, Chevalier E. de",Montargis,1801.0,1,1800.0,47.9978628,2.7310072
118817310,Bès,Montargis,1818.0,1,1800.0,47.9978628,2.7310072
118817310,"Chatillon, Henri Guillaume",Montargis,1780.0,3,1750.0,47.9978628,2.7310072
118817310,"Girodet-Trioson, Anne Louis",Montargis,1767.0,4,1750.0,47.9978628,2.7310072
118820117,"Heideloff, Carl Alexander von",Stuttgart,1789.0,1,1750.0,48.7784485,9.1800132
11883083X,"Werff, Adriaen van der",Rotterdam-Kralingen,1659.0,1,1650.0,51.922672,4.5368463
118837281,"Sablet, Jacques",Morges,1749.0,2,1700.0,46.5093268,6.498317
118838415,"Anonym, deutsch, 16. Jahrhundert",München,1501.0,2,1500.0,48.1371079,11.5753822
118841378,"Anonym, 18. Jahrhundert",Königsberg (Wetzlar),1701.0,1,1700.0,50.5615433,8.5036057
118841378,"Lichtenstein, S.",Königsberg (Wetzlar),1801.0,1,1800.0,50.5615433,8.5036057
118841378,"Wille, Johann Georg",Königsberg (Wetzlar),1715.0,143,1700.0,50.5615433,8.5036057
118843680,"Sichem, Christoffel van",Amsterdam,1546.0,7,1500.0,52.3730796,4.8924534
118843761,"Quellinus, Erasmus",Antwerpen,1607.0,2,1600.0,51.2211097,4.3997081
118843834,"Guys, Constantin",Vlissingen,1802.0,10,1800.0,51.4480929,3.5697992
118846027,Anonym,Lyon,1824.0,1,1800.0,45.7578137,4.8320114
118846027,"Puvis de Chavannes, Pierre",Lyon,1824.0,20,1800.0,45.7578137,4.8320114
118849549,"Bartolozzi, Francesco",Florenz,1727.0,1,1700.0,43.7697955,11.2556404
118849549,"Gerard, S. L.",Florenz,1801.0,1,1800.0,43.7697955,11.2556404
118852361,"Boldini, Giovanni",Ferrara,1842.0,1,1800.0,44.7667642,11.827939
118853600,"Caillebotte, Gustave",Paris,1848.0,4,1800.0,48.8588897,2.320041
118858955,Anonym,München,1564.0,1,1550.0,48.1371079,11.5753822
118858955,"Mayer, S.",München,1701.0,1,1700.0,48.1371079,11.5753822
118858955,Monogrammist HNH,München,1801.0,1,1800.0,48.1371079,11.5753822
118858955,"Rottenhammer, Hans",München,1564.0,4,1550.0,48.1371079,11.5753822
118862340,"Cottet, Charles",Le Puy,1863.0,6,1850.0,44.6619444,0.0738889
118862383,"Cornelisz, Jacob",Oostzaan,1470.0,6,1450.0,52.4387666,4.8753615
118862758,"Anonym, französisch, 16. Jahrhundert",Paris,1501.0,2,1500.0,48.8588897,2.320041
1188648454,"Courtois, Pierre-François",Paris,1736.0,1,1700.0,48.8588897,2.320041
118874195,"Coornhert, Dirk Volkertszoon",Amsterdam,1522.0,124,1500.0,52.3730796,4.8924534
118878794,"Anonym, französisch, 19. Jahrhundert",Angers,1801.0,1,1800.0,47.4739884,-0.5515588
118884840,"Giovanni, da Udine",Udine,1487.0,1,1450.0,46.0634632,13.2358377
118899937,"Maufra, Maxime",Nantes,1861.0,5,1850.0,47.2186371,-1.5541362
118900927,"Gandolfi, Gaetano","Matteo della Decima, Provinz Bologna",1734.0,1,1700.0,,
118901885,"Erhard, Johann Christoph",Nürnberg,1795.0,1,1750.0,49.453872,11.077298
118907832,"Laurent, Andreas",Antwerpen,1700.0,1,1700.0,51.2211097,4.3997081
118907832,"Teniers, David",Antwerpen,1610.0,3,1600.0,51.2211097,4.3997081
118911112,"Anonym, deutsch, 16. Jahrhundert",Königsberg,1501.0,2,1500.0,54.710128,20.5105838
118913905,"Coypel, Antoine",Paris,1661.0,9,1650.0,48.8588897,2.320041
1189177285,"Prou, Jacques",Troyes; Blois,1621.0,2,1600.0,,
118924648,"Bernard, Emile",Lille,1868.0,46,1850.0,50.6365654,3.0635282
118927787,"Bonheur, Rosa",Bordeaux,1822.0,2,1800.0,44.841225,-0.5800364
118927787,"Soulange-Teissier, Louis Emmanuel",Bordeaux,1814.0,1,1800.0,44.841225,-0.5800364
1189440369,"Chasteau, Guillaume",Orléans,1635.0,3,1600.0,47.9027336,1.9086066
118949373,"Mellan, Claude",Abbeville,1598.0,30,1550.0,50.1060835,1.8337029
118955179,Monogrammist IF II,Hammelburg,1496.0,1,1450.0,50.1152207,9.8904404
118966928,"Benazech, Peter Paul",Avignon,1730.0,1,1700.0,43.9492493,4.8059012
118966928,"Bertaud, Marie Rosalie",Avignon,1738.0,1,1700.0,43.9492493,4.8059012
118966928,"Vernet, Joseph",Avignon,1714.0,3,1700.0,43.9492493,4.8059012
11896710X,"Rode, Bernhard",Berlin,1725.0,1,1700.0,52.510885,13.3989367
118973401,"Poilly, Nicolas de",Abbeville,1626.0,2,1600.0,50.1060835,1.8337029
11897341X,"Poilly, François de",Abbeville,1622.0,9,1600.0,50.1060835,1.8337029
118975072,"Heim, Henry",Dordrecht,1801.0,2,1800.0,51.7689546,4.6867891
118975072,"Rousseaux, Émile",Dordrecht,1831.0,1,1800.0,51.7689546,4.6867891
118975072,"Scheffer, Ary",Dordrecht,1795.0,16,1750.0,51.7689546,4.6867891
118975722,"Robert, Léopold",Les Eplatures,1794.0,11,1750.0,47.0888126,6.8045708
118976435,"Anonym, niederländisch, 16. Jahrhundert",Bergamo,1501.0,1,1500.0,45.7566557,9.7542192
118976435,"Thibault, Charles Eugène",Bergamo,1835.0,1,1800.0,45.7566557,9.7542192
118978128,"Anonym, italienisch, 17. Jahrhundert",Cento,1601.0,1,1600.0,44.7274395,11.2903029
118978128,"Barbieri, Giovanni Francesco",Cento,1591.0,1,1550.0,44.7274395,11.2903029
118992740,"Danloux, Henri Pierre",Paris,1753.0,1,1750.0,48.8588897,2.320041
118992740,"Villeneuve, Julien Vallou de",Paris,1795.0,1,1750.0,48.8588897,2.320041
118992767,"Anonym, deutsch, 19. Jahrhundert",Göttingen,1801.0,1,1800.0,51.5328328,9.9351811
118992767,"Riepenhausen, Franz",Göttingen,1786.0,3,1750.0,51.5328328,9.9351811
118998420,"Le Prince, Jean-Baptiste",Metz,1734.0,161,1700.0,49.1196964,6.1763552
119004305,"Mongin, Augustin",Dronrijp,1843.0,1,1800.0,53.1939405,5.6452024
119005247,"Bal, Cornelis Joseph",Tournai,1820.0,1,1800.0,50.6056458,3.3878179
119006944,"Anonym, französisch, 17. Jahrhundert",Nancy,1601.0,12,1600.0,48.6937223,6.1834097
